id;code;value
21156;70924;70924
21157;70925;70925
21158;70926;70926
21159;70927;70927
21160;70930;70930
21161;70934;70934
21162;70935;70935
21163;70936;70936
21164;70937;70937
21165;70938;70938
21166;70940;70940
21167;70942;70942
21168;70943;70943
21169;70944;70944
21170;70945;70945
21171;70946;70946
21172;70947;70947
21173;70949;70949
21174;70950;70950
21175;70952;70952
21176;70953;70953
21177;70954;70954
21178;70955;70955
21179;70956;70956
21180;70957;70957
21181;70960;70960
21182;70963;70963
21183;70964;70964
21184;70965;70965
21185;70966;70966
21186;70967;70967
21187;70970;70970
21188;70971;70971
21189;70972;70972
21190;70973;70973
21191;70980;70980
21192;70984;70984
21193;70985;70985
21194;70987;70987
21195;70988;70988
21196;70989;70989
21197;70990;70990
21198;70991;70991
21199;70992;70992
21200;70993;70993
21201;70994;70994
21202;70995;70995
21203;71000;71000
21204;71001;71001
21205;71002;71002
21206;71003;71003
21207;71004;71004
21208;71005;71005
21209;71006;71006
21210;71007;71007
21211;71009;71009
21212;71010;71010
21213;71011;71011
21214;71012;71012
21215;71013;71013
21216;71014;71014
21217;71015;71015
21218;71016;71016
21219;71017;71017
21220;71020;71020
21221;71021;71021
21222;71030;71030
21223;71031;71031
21224;71033;71033
21225;71037;71037
21226;71040;71040
21227;71041;71041
21228;71043;71043
21229;71047;71047
21230;71048;71048
21231;71050;71050
21232;71053;71053
21233;71054;71054
21234;71055;71055
21235;71056;71056
21236;71057;71057
21237;71058;71058
21238;71060;71060
21239;71063;71063
21240;71064;71064
21241;71065;71065
21242;71066;71066
21243;71067;71067
21244;71068;71068
21245;71070;71070
21246;71076;71076
21247;71077;71077
21248;71080;71080
21249;71081;71081
21250;71083;71083
21251;71087;71087
21252;71091;71091
21253;71092;71092
21254;71094;71094
21255;71096;71096
21256;71100;71100
21257;71103;71103
21258;71104;71104
21259;71105;71105
21260;71106;71106
21261;71107;71107
21262;71110;71110
21263;71113;71113
21264;71114;71114
21265;71115;71115
21266;71116;71116
21267;71117;71117
21268;71120;71120
21269;71122;71122
21270;71123;71123
21271;71124;71124
21272;71125;71125
21273;71130;71130
21274;71131;71131
21275;71132;71132
21276;71133;71133
21277;71134;71134
21278;71136;71136
21279;71140;71140
21280;71143;71143
21281;71144;71144
21282;71145;71145
21283;71146;71146
21284;71150;71150
21285;71152;71152
21286;71153;71153
21287;71154;71154
21288;71155;71155
21289;71156;71156
21290;71157;71157
21291;71160;71160
21292;71161;71161
21293;71162;71162
21294;71163;71163
21295;71166;71166
21296;71170;71170
21297;71173;71173
21298;71174;71174
21299;71175;71175
21300;71176;71176
21301;71180;71180
21302;71181;71181
21303;71182;71182
21304;71183;71183
21305;71184;71184
21306;71185;71185
21307;71186;71186
21308;71187;71187
21309;71190;71190
21310;71193;71193
21311;71194;71194
21312;71195;71195
21313;71196;71196
21314;71200;71200
21315;71202;71202
21316;71203;71203
21317;71204;71204
21318;71205;71205
21319;71207;71207
21320;71210;71210
21321;71213;71213
21322;71214;71214
21323;71215;71215
21324;71217;71217
21325;71218;71218
21326;71220;71220
21327;71221;71221
21328;71222;71222
21329;71223;71223
21330;71224;71224
21331;71226;71226
21332;71227;71227
21333;71228;71228
21334;71230;71230
21335;71231;71231
21336;71232;71232
21337;71233;71233
21338;71235;71235
21339;71238;71238
21340;71240;71240
21341;71242;71242
21342;71243;71243
21343;71244;71244
21344;71245;71245
21345;71246;71246
21346;71247;71247
21347;71248;71248
21348;71250;71250
21349;71253;71253
21350;71254;71254
21351;71255;71255
21352;71256;71256
21353;71260;71260
21354;71265;71265
21355;71266;71266
21356;71267;71267
21357;71268;71268
21358;71270;71270
21359;71273;71273
21360;71274;71274
21361;71275;71275
21362;71277;71277
21363;71280;71280
21364;71284;71284
21365;71286;71286
21366;71290;71290
21367;71292;71292
21368;71294;71294
21369;71295;71295
21370;71297;71297
21371;71300;71300
21372;71305;71305
21373;71306;71306
21374;71307;71307
21375;71308;71308
21376;71310;71310
21377;71313;71313
21378;71314;71314
21379;71315;71315
21380;71316;71316
21381;71317;71317
21382;71318;71318
21383;71320;71320
21384;71323;71323
21385;71324;71324
21386;71326;71326
21387;71327;71327
21388;71328;71328
21389;71330;71330
21390;71333;71333
21391;71334;71334
21392;71336;71336
21393;71337;71337
21394;71338;71338
21395;71340;71340
21396;71343;71343
21397;71344;71344
21398;71345;71345
21399;71346;71346
21400;71347;71347
21401;71350;71350
21402;71352;71352
21403;71353;71353
21404;71354;71354
21405;71355;71355
21406;71357;71357
21407;71359;71359
21408;71360;71360
21409;71363;71363
21410;71364;71364
21411;71365;71365
21412;71366;71366
21413;71367;71367
21414;71368;71368
21415;71370;71370
21416;71372;71372
21417;71373;71373
21418;71374;71374
21419;71375;71375
21420;71376;71376
21421;71378;71378
21422;71380;71380
21423;71382;71382
21424;71383;71383
21425;71384;71384
21426;71385;71385
21427;71386;71386
21428;71387;71387
21429;71388;71388
21430;71390;71390
21431;71393;71393
21432;71394;71394
21433;71395;71395
21434;71397;71397
21435;71398;71398
21436;71399;71399
21437;71400;71400
21438;71403;71403
21439;71404;71404
21440;71405;71405
21441;71406;71406
21442;71407;71407
21443;71408;71408
21444;71409;71409
21445;71410;71410
21446;71413;71413
21447;71414;71414
21448;71415;71415
21449;71416;71416
21450;71417;71417
21451;71418;71418
21452;71420;71420
21453;71423;71423
21454;71424;71424
21455;71425;71425
21456;71427;71427
21457;71430;71430
21458;71437;71437
21459;71440;71440
21460;71450;71450
21461;71453;71453
21462;71454;71454
21463;71457;71457
21464;71459;71459
21465;71460;71460
21466;71461;71461
21467;71470;71470
21468;71480;71480
21469;71483;71483
21470;71490;71490
21471;71492;71492
21472;71494;71494
21473;71500;71500
21474;71502;71502
21475;71504;71504
21476;71505;71505
21477;71506;71506
21478;71507;71507
21479;71508;71508
21480;71510;71510
21481;71512;71512
21482;71513;71513
21483;71514;71514
21484;71515;71515
21485;71516;71516
21486;71517;71517
21487;71518;71518
21488;71520;71520
21489;71523;71523
21490;71525;71525
21491;71526;71526
21492;71529;71529
21493;71530;71530
21494;71534;71534
21495;71537;71537
21496;71540;71540
21497;71543;71543
21498;71545;71545
21499;71548;71548
21500;71550;71550
21501;71553;71553
21502;71554;71554
21503;71557;71557
21504;71560;71560
21505;71562;71562
21506;71565;71565
21507;71566;71566
21508;71567;71567
21509;71568;71568
21510;71569;71569
21511;71570;71570
21512;71573;71573
21513;71574;71574
21514;71575;71575
21515;71576;71576
21516;71578;71578
21517;71580;71580
21518;71586;71586
21519;71588;71588
21520;71590;71590
21521;71595;71595
21522;71597;71597
21523;71600;71600
21524;71602;71602
21525;71603;71603
21526;71604;71604
21527;71605;71605
21528;71606;71606
21529;71607;71607
21530;71608;71608
21531;71610;71610
21532;71612;71612
21533;71613;71613
21534;71615;71615
21535;71620;71620
21536;71624;71624
21537;71630;71630
21538;71631;71631
21539;71640;71640
21540;71641;71641
21541;71642;71642
21542;71643;71643
21543;71648;71648
21544;71650;71650
21545;71655;71655
21546;71656;71656
21547;71660;71660
21548;71670;71670
21549;71671;71671
21550;71675;71675
21551;71678;71678
21552;71680;71680
21553;71683;71683
21554;71684;71684
21555;71685;71685
21556;71686;71686
21557;71690;71690
21558;71699;71699
21559;71700;71700
21560;71702;71702
21561;71703;71703
21562;71704;71704
21563;71705;71705
21564;71706;71706
21565;71707;71707
21566;71708;71708
21567;71710;71710
21568;71713;71713
21569;71714;71714
21570;71715;71715
21571;71720;71720
21572;71721;71721
21573;71722;71722
21574;71724;71724
21575;71730;71730
21576;71733;71733
21577;71734;71734
21578;71735;71735
21579;71736;71736
21580;71737;71737
21581;71740;71740
21582;71741;71741
21583;71742;71742
21584;71743;71743
21585;71744;71744
21586;71747;71747
21587;71750;71750
21588;71757;71757
21589;71760;71760
21590;71761;71761
21591;71762;71762
21592;71764;71764
21593;71765;71765
21594;71766;71766
21595;71767;71767
21596;71768;71768
21597;71770;71770
21598;71771;71771
21599;71777;71777
21600;71780;71780
21601;71784;71784
21602;71785;71785
21603;71786;71786
21604;71787;71787
21605;71788;71788
21606;71789;71789
21607;71790;71790
21608;71791;71791
21609;71792;71792
21610;71799;71799
21611;71800;71800
21612;71801;71801
21613;71803;71803
21614;71804;71804
21615;71805;71805
21616;71806;71806
21617;71807;71807
21618;71809;71809
21619;71810;71810
21620;71814;71814
21621;71815;71815
21622;71817;71817
21623;71820;71820
21624;71821;71821
21625;71826;71826
21626;71830;71830
21627;71831;71831
21628;71833;71833
21629;71834;71834
21630;71835;71835
21631;71836;71836
21632;71837;71837
21633;71838;71838
21634;71840;71840
21635;71847;71847
21636;71850;71850
21637;71851;71851
21638;71853;71853
21639;71854;71854
21640;71856;71856
21641;71857;71857
21642;71870;71870
21643;71890;71890
21644;71900;71900
21645;71901;71901
21646;71910;71910
21647;71913;71913
21648;71914;71914
21649;71915;71915
21650;71916;71916
21651;71917;71917
21652;71920;71920
21653;71923;71923
21654;71930;71930
21655;71940;71940
21656;71943;71943
21657;71944;71944
21658;71945;71945
21659;71946;71946
21660;71947;71947
21661;71950;71950
21662;71953;71953
21663;71960;71960
21664;71963;71963
21665;71964;71964
21666;71965;71965
21667;71966;71966
21668;71967;71967
21669;71970;71970
21670;71971;71971
21671;71973;71973
21672;71974;71974
21673;71980;71980
21674;71982;71982
21675;71983;71983
21676;71984;71984
21677;71985;71985
21678;71986;71986
21679;71989;71989
21680;71990;71990
21681;71992;71992
21682;71993;71993
21683;71994;71994
21684;71995;71995
21685;71996;71996
21686;71997;71997
21687;71998;71998
21688;72000;72000
21689;72007;72007
21690;72008;72008
21691;72009;72009
21692;72010;72010
21693;72013;72013
21694;72014;72014
21695;72015;72015
21696;72016;72016
21697;72017;72017
21698;72019;72019
21699;72020;72020
21700;72023;72023
21701;72029;72029
21702;72030;72030
21703;72040;72040
21704;72044;72044
21705;72045;72045
21706;72050;72050
21707;72060;72060
21708;72062;72062
21709;72070;72070
21710;72072;72072
21711;72080;72080
21712;72089;72089
21713;72090;72090
21714;72094;72094
21715;72100;72100
21716;72103;72103
21717;72104;72104
21718;72105;72105
21719;72106;72106
21720;72108;72108
21721;72110;72110
21722;72114;72114
21723;72115;72115
21724;72116;72116
21725;72120;72120
21726;72124;72124
21727;72127;72127
21728;72130;72130
21729;72135;72135
21730;72140;72140
21731;72150;72150
21732;72154;72154
21733;72160;72160
21734;72161;72161
21735;72170;72170
21736;72176;72176
21737;72180;72180
21738;72189;72189
21739;72190;72190
21740;72193;72193
21741;72194;72194
21742;72195;72195
21743;72196;72196
21744;72197;72197
21745;72200;72200
21746;72210;72210
21747;72219;72219
21748;72220;72220
21749;72223;72223
21750;72225;72225
21751;72227;72227
21752;72228;72228
21753;72229;72229
21754;72230;72230
21755;72240;72240
21756;72243;72243
21757;72250;72250
21758;72260;72260
21759;72266;72266
21760;72267;72267
21761;72270;72270
21762;72280;72280
21763;72290;72290
21764;72300;72300
21765;72303;72303
21766;72304;72304
21767;72307;72307
21768;72308;72308
21769;72309;72309
21770;72310;72310
21771;72314;72314
21772;72320;72320
21773;72330;72330
21774;72340;72340
21775;72350;72350
21776;72359;72359
21777;72360;72360
21778;72363;72363
21779;72365;72365
21780;72370;72370
21781;72373;72373
21782;72377;72377
21783;72379;72379
21784;72380;72380
21785;72390;72390
21786;72400;72400
21787;72403;72403
21788;72410;72410
21789;72420;72420
21790;72423;72423
21791;72424;72424
21792;72425;72425
21793;72430;72430
21794;72440;72440
21795;72450;72450
21796;72453;72453
21797;72454;72454
21798;72456;72456
21799;72459;72459
21800;72460;72460
21801;72464;72464
21802;72464;72464
21803;72468;72468
21804;72470;72470
21805;72474;72474
21806;72477;72477
21807;72478;72478
21808;72480;72480
21809;72482;72482
21810;72483;72483
21811;72484;72484
21812;72490;72490
21813;72492;72492
21814;72494;72494
21815;72495;72495
21816;72496;72496
21817;72497;72497
21818;72498;72498
21819;72499;72499
21820;72500;72500
21821;72501;72501
21822;72503;72503
21823;72504;72504
21824;72505;72505
21825;72508;72508
21826;72510;72510
21827;72520;72520
21828;72523;72523
21829;72530;72530
21830;72532;72532
21831;72533;72533
21832;72534;72534
21833;72538;72538
21834;72539;72539
21835;72540;72540
21836;72543;72543
21837;72550;72550
21838;72560;72560
21839;72564;72564
21840;72565;72565
21841;72567;72567
21842;72570;72570
21843;72573;72573
21844;72574;72574
21845;72575;72575
21846;72580;72580
21847;72582;72582
21848;72583;72583
21849;72587;72587
21850;72589;72589
21851;72590;72590
21852;72592;72592
21853;72593;72593
21854;72594;72594
21855;72595;72595
21856;72596;72596
21857;72597;72597
21858;72599;72599
21859;72600;72600
21860;72620;72620
21861;72640;72640
21862;72660;72660
21863;72665;72665
21864;72668;72668
21865;72669;72669
21866;72670;72670
21867;72680;72680
21868;72685;72685
21869;72700;72700
21870;72702;72702
21871;72703;72703
21872;72704;72704
21873;72705;72705
21874;72706;72706
21875;72707;72707
21876;72708;72708
21877;72710;72710
21878;72712;72712
21879;72713;72713
21880;72720;72720
21881;72723;72723
21882;72724;72724
21883;72725;72725
21884;72730;72730
21885;72733;72733
21886;72735;72735
21887;72750;72750
21888;72754;72754
21889;72755;72755
21890;72756;72756
21891;72757;72757
21892;72760;72760
21893;72762;72762
21894;72764;72764
21895;72765;72765
21896;72766;72766
21897;72767;72767
21898;72768;72768
21899;72770;72770
21900;72772;72772
21901;72774;72774
21902;72775;72775
21903;72776;72776
21904;72777;72777
21905;72778;72778
21906;72788;72788
21907;72803;72803
21908;72805;72805
21909;72810;72810
21910;72813;72813
21911;72814;72814
21912;72815;72815
21913;72817;72817
21914;72819;72819
21915;72820;72820
21916;72823;72823
21917;72824;72824
21918;72825;72825
21919;72826;72826
21920;72828;72828
21921;72830;72830
21922;72840;72840
21923;72843;72843
21924;72845;72845
21925;72846;72846
21926;72848;72848
21927;72850;72850
21928;72860;72860
21929;72861;72861
21930;72864;72864
21931;72867;72867
21932;72900;72900
21933;72943;72943
21934;72960;72960
21935;72967;72967
21936;72968;72968
21937;72970;72970
21938;72971;72971
21939;72973;72973
21940;72975;72975
21941;72977;72977
21942;72978;72978
21943;72980;72980
21944;72983;72983
21945;72984;72984
21946;72985;72985
21947;72986;72986
21948;72987;72987
21949;72988;72988
21950;72990;72990
21951;72992;72992
21952;72993;72993
21953;72994;72994
21954;72995;72995
21955;72996;72996
21956;72997;72997
21957;72998;72998
21958;73000;73000
21959;73005;73005
21960;73008;73008
21961;73009;73009
21962;73010;73010
21963;73011;73011
21964;73012;73012
21965;73013;73013
21966;73014;73014
21967;73015;73015
21968;73020;73020
21969;73021;73021
21970;73023;73023
21971;73025;73025
21972;73026;73026
21973;73027;73027
21974;73028;73028
21975;73029;73029
21976;73030;73030
21977;73036;73036
21978;73037;73037
21979;73040;73040
21980;73042;73042
21981;73045;73045
21982;73046;73046
21983;73048;73048
21984;73049;73049
21985;73050;73050
21986;73053;73053
21987;73054;73054
21988;73055;73055
21989;73056;73056
21990;73057;73057
21991;73058;73058
21992;73060;73060
21993;73063;73063
21994;73064;73064
21995;73065;73065
21996;73068;73068
21997;73069;73069
21998;73070;73070
21999;73071;73071
22000;73072;73072
22001;73073;73073
22002;73074;73074
22003;73075;73075
22004;73076;73076
22005;73077;73077
22006;73080;73080
22007;73088;73088
22008;73089;73089
22009;73090;73090
22010;73091;73091
22011;73094;73094
22012;73095;73095
22013;73096;73096
22014;73097;73097
22015;73098;73098
22016;73099;73099
22017;73100;73100
22018;73101;73101
22019;73103;73103
22020;73110;73110
22021;73112;73112
22022;73113;73113
22023;73115;73115
22024;73117;73117
22025;73119;73119
22026;73120;73120
22027;73128;73128
22028;73129;73129
22029;73130;73130
22030;73133;73133
22031;73134;73134
22032;73135;73135
22033;73140;73140
22034;73141;73141
22035;73142;73142
22036;73147;73147
22037;73160;73160
22038;73161;73161
22039;73162;73162
22040;73163;73163
22041;73164;73164
22042;73165;73165
22043;73166;73166
22044;73167;73167
22045;73168;73168
22046;73169;73169
22047;73170;73170
22048;73172;73172
22049;73173;73173
22050;73174;73174
22051;73175;73175
22052;73176;73176
22053;73177;73177
22054;73178;73178
22055;73180;73180
22056;73181;73181
22057;73185;73185
22058;73190;73190
22059;73191;73191
22060;73193;73193
22061;73195;73195
22062;73200;73200
22063;73203;73203
22064;73204;73204
22065;73205;73205
22066;73206;73206
22067;73210;73210
22068;73211;73211
22069;73213;73213
22070;73214;73214
22071;73215;73215
22072;73220;73220
22073;73222;73222
22074;73223;73223
22075;73224;73224
22076;73225;73225
22077;73226;73226
22078;73227;73227
22079;73228;73228
22080;73230;73230
22081;73232;73232
22082;73233;73233
22083;73234;73234
22084;73235;73235
22085;73236;73236
22086;73237;73237
22087;73240;73240
22088;73241;73241
22089;73242;73242
22090;73243;73243
22091;73244;73244
22092;73245;73245
22093;73246;73246
22094;73247;73247
22095;73248;73248
22096;73251;73251
22097;73253;73253
22098;73255;73255
22099;73256;73256
22100;73257;73257
22101;73259;73259
